-0.4975E+01 0.3729E+01 0.3791E+01 0.3841E+01 0.3891E+01 0.3930E+01 0.3956E+01 0.3985E+01 0.4008E+01 0.4030E+01 0.4056E+01 0.4071E+01
-0.4925E+01 0.3689E+01 0.3740E+01 0.3799E+01 0.3844E+01 0.3878E+01 0.3907E+01 0.3935E+01 0.3962E+01 0.3990E+01 0.4008E+01 0.4030E+01
-0.4875E+01 0.3650E+01 0.3700E+01 0.3745E+01 0.3808E+01 0.3831E+01 0.3850E+01 0.3883E+01 0.3909E+01 0.3939E+01 0.3961E+01 0.3982E+01
-0.4825E+01 0.3598E+01 0.3651E+01 0.3707E+01 0.3747E+01 0.3785E+01 0.3811E+01 0.3837E+01 0.3873E+01 0.3886E+01 0.3907E+01 0.3936E+01
-0.4775E+01 0.3550E+01 0.3616E+01 0.3654E+01 0.3708E+01 0.3741E+01 0.3762E+01 0.3793E+01 0.3814E+01 0.3843E+01 0.3861E+01 0.3877E+01
-0.4725E+01 0.3499E+01 0.3563E+01 0.3618E+01 0.3660E+01 0.3696E+01 0.3714E+01 0.3738E+01 0.3764E+01 0.3795E+01 0.3813E+01 0.3841E+01
-0.4675E+01 0.3471E+01 0.3522E+01 0.3572E+01 0.3611E+01 0.3637E+01 0.3666E+01 0.3692E+01 0.3719E+01 0.3744E+01 0.3769E+01 0.3792E+01
-0.4625E+01 0.3418E+01 0.3464E+01 0.3519E+01 0.3567E+01 0.3594E+01 0.3625E+01 0.3642E+01 0.3666E+01 0.3697E+01 0.3719E+01 0.3738E+01
-0.4575E+01 0.3382E+01 0.3430E+01 0.3472E+01 0.3520E+01 0.3556E+01 0.3579E+01 0.3592E+01 0.3625E+01 0.3650E+01 0.3676E+01 0.3691E+01
-0.4525E+01 0.3327E+01 0.3382E+01 0.3429E+01 0.3468E+01 0.3501E+01 0.3532E+01 0.3553E+01 0.3576E+01 0.3603E+01 0.3620E+01 0.3645E+01
-0.4475E+01 0.3273E+01 0.3335E+01 0.3381E+01 0.3421E+01 0.3447E+01 0.3476E+01 0.3508E+01 0.3527E+01 0.3553E+01 0.3573E+01 0.3600E+01
-0.4425E+01 0.3239E+01 0.3286E+01 0.3335E+01 0.3368E+01 0.3408E+01 0.3437E+01 0.3456E+01 0.3480E+01 0.3510E+01 0.3523E+01 0.3552E+01
-0.4375E+01 0.3193E+01 0.3244E+01 0.3290E+01 0.3334E+01 0.3362E+01 0.3377E+01 0.3409E+01 0.3431E+01 0.3456E+01 0.3470E+01 0.3492E+01
-0.4325E+01 0.3144E+01 0.3200E+01 0.3243E+01 0.3284E+01 0.3308E+01 0.3334E+01 0.3361E+01 0.3385E+01 0.3406E+01 0.3426E+01 0.3444E+01
-0.4275E+01 0.3099E+01 0.3151E+01 0.3196E+01 0.3230E+01 0.3260E+01 0.3290E+01 0.3314E+01 0.3335E+01 0.3360E+01 0.3391E+01 0.3401E+01
-0.4225E+01 0.3052E+01 0.3103E+01 0.3147E+01 0.3190E+01 0.3216E+01 0.3244E+01 0.3261E+01 0.3281E+01 0.3310E+01 0.3334E+01 0.3353E+01
-0.4175E+01 0.2993E+01 0.3055E+01 0.3109E+01 0.3144E+01 0.3163E+01 0.3190E+01 0.3221E+01 0.3237E+01 0.3258E+01 0.3289E+01 0.3302E+01
-0.4125E+01 0.2961E+01 0.3015E+01 0.3061E+01 0.3093E+01 0.3120E+01 0.3146E+01 0.3164E+01 0.3190E+01 0.3212E+01 0.3239E+01 0.3260E+01
-0.4075E+01 0.2912E+01 0.2974E+01 0.3014E+01 0.3044E+01 0.3074E+01 0.3100E+01 0.3123E+01 0.3144E+01 0.3174E+01 0.3182E+01 0.3206E+01
-0.4025E+01 0.2866E+01 0.2926E+01 0.2965E+01 0.2985E+01 0.3026E+01 0.3045E+01 0.3075E+01 0.3100E+01 0.3116E+01 0.3140E+01 0.3160E+01
-0.3975E+01 0.2823E+01 0.2868E+01 0.2914E+01 0.2954E+01 0.2972E+01 0.3006E+01 0.3026E+01 0.3055E+01 0.3071E+01 0.3090E+01 0.3118E+01
-0.3925E+01 0.2783E+01 0.2827E+01 0.2880E+01 0.2905E+01 0.2924E+01 0.2949E+01 0.2985E+01 0.3007E+01 0.3020E+01 0.3046E+01 0.3066E+01
-0.3875E+01 0.2737E+01 0.2780E+01 0.2823E+01 0.2844E+01 0.2877E+01 0.2902E+01 0.2928E+01 0.2948E+01 0.2976E+01 0.2993E+01 0.3017E+01
-0.3825E+01 0.2684E+01 0.2742E+01 0.2772E+01 0.2805E+01 0.2834E+01 0.2862E+01 0.2887E+01 0.2906E+01 0.2931E+01 0.2944E+01 0.2966E+01
-0.3775E+01 0.2638E+01 0.2690E+01 0.2732E+01 0.2764E+01 0.2785E+01 0.2810E+01 0.2833E+01 0.2856E+01 0.2882E+01 0.2901E+01 0.2923E+01
-0.3725E+01 0.2593E+01 0.2641E+01 0.2684E+01 0.2707E+01 0.2735E+01 0.2763E+01 0.2781E+01 0.2815E+01 0.2828E+01 0.2856E+01 0.2876E+01
-0.3675E+01 0.2546E+01 0.2595E+01 0.2637E+01 0.2660E+01 0.2682E+01 0.2713E+01 0.2737E+01 0.2767E+01 0.2788E+01 0.2809E+01 0.2824E+01
-0.3625E+01 0.2511E+01 0.2549E+01 0.2579E+01 0.2614E+01 0.2638E+01 0.2663E+01 0.2687E+01 0.2719E+01 0.2730E+01 0.2757E+01 0.2776E+01
-0.3575E+01 0.2456E+01 0.2506E+01 0.2536E+01 0.2557E+01 0.2601E+01 0.2616E+01 0.2644E+01 0.2662E+01 0.2687E+01 0.2707E+01 0.2728E+01
