-0.4975E+01 -0.9879E+02 -0.9879E+02 -0.9879E+02 -0.9879E+02 -0.9879E+02 -0.9879E+02 0.1993E+01 0.2215E+01 0.2858E+01 0.3090E+01 0.3642E+01
-0.4925E+01 -0.9884E+02 -0.9884E+02 -0.9884E+02 -0.9884E+02 -0.9884E+02 0.1165E+01 0.2068E+01 0.2526E+01 0.2744E+01 0.3196E+01 0.3638E+01
-0.4875E+01 -0.9889E+02 -0.9889E+02 0.1115E+01 -0.9889E+02 -0.9889E+02 0.1717E+01 0.1592E+01 0.2291E+01 0.2738E+01 0.3261E+01 0.3620E+01
-0.4825E+01 -0.9894E+02 -0.9894E+02 -0.9894E+02 -0.9894E+02 0.1065E+01 0.1667E+01 0.2065E+01 0.2445E+01 0.2878E+01 0.3282E+01 0.3538E+01
-0.4775E+01 -0.9899E+02 -0.9899E+02 0.1015E+01 -0.9899E+02 0.1316E+01 0.1015E+01 0.1617E+01 0.2413E+01 0.2866E+01 0.3299E+01 0.3533E+01
-0.4725E+01 -0.9904E+02 -0.9904E+02 -0.9904E+02 -0.9904E+02 -0.9904E+02 0.1919E+01 0.2044E+01 0.2483E+01 0.2868E+01 0.3302E+01 0.3575E+01
-0.4675E+01 -0.9909E+02 -0.9909E+02 -0.9909E+02 -0.9909E+02 0.1517E+01 0.1392E+01 0.2145E+01 0.2517E+01 0.2936E+01 0.3338E+01 0.3629E+01
-0.4625E+01 -0.9914E+02 -0.9914E+02 -0.9914E+02 0.1467E+01 0.1342E+01 0.1564E+01 0.2166E+01 0.2456E+01 0.2814E+01 0.3226E+01 0.3601E+01
-0.4575E+01 -0.9919E+02 0.8146E+00 0.8146E+00 0.1292E+01 0.1292E+01 0.1769E+01 0.2137E+01 0.2448E+01 0.2875E+01 0.3346E+01 0.3633E+01
-0.4525E+01 -0.9924E+02 -0.9924E+02 0.7646E+00 0.7646E+00 0.1367E+01 0.1066E+01 0.2020E+01 0.2578E+01 0.3017E+01 0.3327E+01 0.3651E+01
-0.4475E+01 -0.9929E+02 -0.9929E+02 -0.9929E+02 0.1016E+01 0.1414E+01 0.1829E+01 0.2037E+01 0.2553E+01 0.2945E+01 0.3306E+01 0.3644E+01
-0.4425E+01 -0.9934E+02 0.6646E+00 -0.9934E+02 -0.9934E+02 0.9656E+00 0.1779E+01 0.2096E+01 0.2568E+01 0.2961E+01 0.3320E+01 0.3613E+01
-0.4375E+01 -0.9939E+02 -0.9939E+02 0.9156E+00 0.6146E+00 0.1569E+01 0.1615E+01 0.2046E+01 0.2644E+01 0.2961E+01 0.3296E+01 0.3598E+01
-0.4325E+01 -0.9944E+02 -0.9944E+02 0.1042E+01 0.8656E+00 0.1264E+01 0.1945E+01 0.2237E+01 0.2692E+01 0.3050E+01 0.3309E+01 0.3615E+01
-0.4275E+01 -0.9949E+02 -0.9949E+02 0.8156E+00 0.9917E+00 0.5146E+00 0.1770E+01 0.2239E+01 0.2679E+01 0.2995E+01 0.3357E+01 0.3646E+01
-0.4225E+01 -0.9954E+02 -0.9954E+02 -0.9954E+02 0.7656E+00 0.1669E+01 0.1787E+01 0.2213E+01 0.2608E+01 0.3064E+01 0.3329E+01 0.3589E+01
-0.4175E+01 -0.9959E+02 -0.9959E+02 0.4146E+00 0.1017E+01 0.1494E+01 0.1846E+01 0.2378E+01 0.2653E+01 0.3025E+01 0.3359E+01 0.3613E+01
-0.4125E+01 -0.9964E+02 -0.9964E+02 0.8417E+00 0.1210E+01 0.1541E+01 0.1856E+01 0.2245E+01 0.2707E+01 0.3071E+01 0.3348E+01 0.3574E+01
-0.4075E+01 0.3146E+00 -0.9969E+02 0.6156E+00 0.1014E+01 0.1657E+01 0.1894E+01 0.2269E+01 0.2691E+01 0.3070E+01 0.3323E+01 0.3554E+01
-0.4025E+01 -0.9974E+02 0.5656E+00 0.8667E+00 0.9636E+00 0.1441E+01 0.1888E+01 0.2372E+01 0.2701E+01 0.3021E+01 0.3276E+01 0.3547E+01
-0.3975E+01 -0.9979E+02 -0.9979E+02 0.8167E+00 0.1118E+01 0.1470E+01 0.1978E+01 0.2312E+01 0.2724E+01 0.3015E+01 0.3361E+01 0.3549E+01
-0.3925E+01 0.4656E+00 0.1646E+00 0.8636E+00 0.1068E+01 0.1642E+01 0.1889E+01 0.2355E+01 0.2741E+01 0.3011E+01 0.3272E+01 0.3548E+01
-0.3875E+01 0.1146E+00 0.1146E+00 0.1018E+01 0.1115E+01 0.1530E+01 0.1966E+01 0.2391E+01 0.2732E+01 0.3024E+01 0.3277E+01 0.3513E+01
-0.3825E+01 -0.9994E+02 0.6460E-01 0.1065E+01 0.1445E+01 0.1542E+01 0.1994E+01 0.2401E+01 0.2755E+01 0.3032E+01 0.3283E+01 0.3519E+01
-0.3775E+01 -0.9999E+02 0.7928E+00 0.7136E+00 0.1270E+01 0.1687E+01 0.2048E+01 0.2425E+01 0.2720E+01 0.3037E+01 0.3291E+01 0.3512E+01
-0.3725E+01 -0.3540E-01 -0.3540E-01 0.8097E+00 0.1326E+01 0.1627E+01 0.2022E+01 0.2412E+01 0.2706E+01 0.2997E+01 0.3270E+01 0.3470E+01
-0.3675E+01 -0.1001E+03 0.6928E+00 0.7597E+00 0.1145E+01 0.1678E+01 0.2054E+01 0.2459E+01 0.2725E+01 0.3010E+01 0.3263E+01 0.3472E+01
-0.3625E+01 -0.1354E+00 0.1656E+00 0.1069E+01 0.1245E+01 0.1555E+01 0.2014E+01 0.2432E+01 0.2715E+01 0.3006E+01 0.3243E+01 0.3452E+01
-0.3575E+01 -0.1002E+03 0.4167E+00 0.8938E+00 0.1093E+01 0.1690E+01 0.2072E+01 0.2473E+01 0.2739E+01 0.2976E+01 0.3219E+01 0.3429E+01
-0.3525E+01 0.6563E-01 0.3667E+00 0.6097E+00 0.1270E+01 0.1773E+01 0.2091E+01 0.2444E+01 0.2733E+01 0.2981E+01 0.3218E+01 0.3418E+01
-0.3475E+01 -0.2854E+00 0.7146E+00 0.9451E+00 0.1387E+01 0.1794E+01 0.2071E+01 0.2443E+01 0.2712E+01 0.2979E+01 0.3215E+01 0.3401E+01
-0.3425E+01 -0.1003E+03 0.5097E+00 0.8951E+00 0.1346E+01 0.1792E+01 0.2124E+01 0.2449E+01 0.2711E+01 0.2970E+01 0.3202E+01 0.3347E+01
-0.3375E+01 -0.8437E-01 0.9173E-01 0.8187E+00 0.1339E+01 0.1754E+01 0.2118E+01 0.2442E+01 0.2712E+01 0.2946E+01 0.3169E+01 0.3350E+01
-0.3325E+01 0.1667E+00 0.6438E+00 0.8868E+00 0.1410E+01 0.1744E+01 0.2147E+01 0.2469E+01 0.2696E+01 0.2936E+01 0.3154E+01 0.3320E+01
-0.3275E+01 -0.1844E+00 0.6285E+00 0.1006E+01 0.1454E+01 0.1805E+01 0.2137E+01 0.2449E+01 0.2692E+01 0.2935E+01 0.3139E+01 0.3296E+01
-0.3225E+01 -0.5827E-01 0.6407E+00 0.1009E+01 0.1389E+01 0.1789E+01 0.2161E+01 0.2417E+01 0.2690E+01 0.2909E+01 0.3120E+01 0.3279E+01
-0.3175E+01 0.1136E+00 0.6699E+00 0.1027E+01 0.1452E+01 0.1876E+01 0.2167E+01 0.2441E+01 0.2672E+01 0.2884E+01 0.3094E+01 0.3219E+01
-0.3125E+01 0.1428E+00 0.7070E+00 0.1081E+01 0.1472E+01 0.1840E+01 0.2122E+01 0.2426E+01 0.2652E+01 0.2872E+01 0.3067E+01 0.3206E+01
-0.3075E+01 0.9276E-01 0.6948E+00 0.1128E+01 0.1435E+01 0.1851E+01 0.2130E+01 0.2431E+01 0.2638E+01 0.2855E+01 0.3029E+01 0.3180E+01
-0.3025E+01 -0.3643E-01 0.5868E+00 0.1140E+01 0.1510E+01 0.1840E+01 0.2151E+01 0.2385E+01 0.2616E+01 0.2832E+01 0.3013E+01 0.3147E+01
-0.2975E+01 0.5970E-01 0.8167E+00 0.1078E+01 0.1547E+01 0.1862E+01 0.2154E+01 0.2390E+01 0.2607E+01 0.2799E+01 0.2982E+01 0.3097E+01
-0.2925E+01 0.1188E+00 0.8081E+00 0.1165E+01 0.1509E+01 0.1864E+01 0.2146E+01 0.2367E+01 0.2596E+01 0.2787E+01 0.2941E+01 0.3063E+01
-0.2875E+01 0.1146E+00 0.8222E+00 0.1232E+01 0.1543E+01 0.1899E+01 0.2130E+01 0.2361E+01 0.2588E+01 0.2762E+01 0.2907E+01 0.3031E+01
-0.2825E+01 0.3199E+00 0.8775E+00 0.1249E+01 0.1543E+01 0.1874E+01 0.2092E+01 0.2377E+01 0.2556E+01 0.2718E+01 0.2898E+01 0.3006E+01
-0.2775E+01 0.1907E+00 0.8719E+00 0.1164E+01 0.1572E+01 0.1852E+01 0.2115E+01 0.2336E+01 0.2525E+01 0.2699E+01 0.2833E+01 0.2942E+01
-0.2725E+01 0.3263E+00 0.8889E+00 0.1274E+01 0.1568E+01 0.1841E+01 0.2088E+01 0.2327E+01 0.2511E+01 0.2667E+01 0.2805E+01 0.2902E+01
