-0.4975E+01 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.8643E-01 -0.8643E-01 -0.1001E+03
-0.4925E+01 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03 -0.1001E+03
-0.4875E+01 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03
-0.4825E+01 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03 -0.1002E+03
-0.4775E+01 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03
-0.4725E+01 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.1003E+03 -0.3364E+00 -0.1003E+03 -0.1003E+03
-0.4675E+01 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03
-0.4625E+01 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03 -0.1004E+03
-0.4575E+01 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03
-0.4525E+01 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03 -0.1005E+03
