		2.58064e+00	2.65088e+00	2.72113e+00	2.79136e+00	2.86161e+00	2.93184e+00	3.00208e+00	3.07232e+00	3.14258e+00	3.21280e+00	3.28305e+00	3.35328e+00	3.42352e+00	3.49376e+00	3.56400e+00	3.63425e+00	3.70449e+00	3.77472e+00	3.84496e+00	3.91520e+00	3.98544e+00	4.05568e+00	4.12594e+00	4.19615e+00	4.26640e+00	4.33664e+00	4.40688e+00	4.47712e+00
-7.7900e+00	-1.6385e+00	-1.6252e+00	-1.6199e+00	-1.6197e+00	-1.6169e+00	-1.6098e+00	-1.6101e+00	-1.5975e+00	-1.6016e+00	-1.5976e+00	-1.5953e+00	-1.5917e+00	-1.5874e+00	-1.5867e+00	-1.5861e+00	-1.5816e+00	-1.5851e+00	-1.5864e+00	-1.5762e+00	-1.5781e+00	-1.5732e+00	-1.5686e+00	-1.5709e+00	-1.5697e+00	-1.5422e+00	-1.5614e+00	-1.5510e+00	-1.5197e+00
-7.7700e+00	-1.6328e+00	-1.6199e+00	-1.6143e+00	-1.6138e+00	-1.6118e+00	-1.6042e+00	-1.6046e+00	-1.5920e+00	-1.5962e+00	-1.5916e+00	-1.5894e+00	-1.5865e+00	-1.5822e+00	-1.5815e+00	-1.5806e+00	-1.5754e+00	-1.5797e+00	-1.5814e+00	-1.5712e+00	-1.5725e+00	-1.5671e+00	-1.5635e+00	-1.5648e+00	-1.5633e+00	-1.5386e+00	-1.5551e+00	-1.5469e+00	-1.5112e+00
-7.7500e+00	-1.6267e+00	-1.6143e+00	-1.6091e+00	-1.6085e+00	-1.6066e+00	-1.5989e+00	-1.5991e+00	-1.5864e+00	-1.5906e+00	-1.5863e+00	-1.5835e+00	-1.5815e+00	-1.5772e+00	-1.5762e+00	-1.5747e+00	-1.5706e+00	-1.5740e+00	-1.5761e+00	-1.5661e+00	-1.5674e+00	-1.5621e+00	-1.5581e+00	-1.5586e+00	-1.5570e+00	-1.5341e+00	-1.5505e+00	-1.5418e+00	-1.5055e+00
-7.7300e+00	-1.6208e+00	-1.6095e+00	-1.6033e+00	-1.6029e+00	-1.6016e+00	-1.5932e+00	-1.5936e+00	-1.5810e+00	-1.5852e+00	-1.5807e+00	-1.5781e+00	-1.5760e+00	-1.5726e+00	-1.5706e+00	-1.5697e+00	-1.5650e+00	-1.5686e+00	-1.5701e+00	-1.5604e+00	-1.5613e+00	-1.5564e+00	-1.5523e+00	-1.5539e+00	-1.5526e+00	-1.5285e+00	-1.5443e+00	-1.5358e+00	-1.4932e+00
-7.7100e+00	-1.6152e+00	-1.6041e+00	-1.5977e+00	-1.5976e+00	-1.5959e+00	-1.5872e+00	-1.5877e+00	-1.5757e+00	-1.5802e+00	-1.5751e+00	-1.5729e+00	-1.5704e+00	-1.5672e+00	-1.5650e+00	-1.5645e+00	-1.5597e+00	-1.5633e+00	-1.5648e+00	-1.5552e+00	-1.5552e+00	-1.5511e+00	-1.5470e+00	-1.5483e+00	-1.5459e+00	-1.5218e+00	-1.5368e+00	-1.5289e+00	-1.4852e+00
-7.6900e+00	-1.6090e+00	-1.5983e+00	-1.5917e+00	-1.5920e+00	-1.5903e+00	-1.5818e+00	-1.5814e+00	-1.5703e+00	-1.5748e+00	-1.5698e+00	-1.5674e+00	-1.5648e+00	-1.5619e+00	-1.5593e+00	-1.5589e+00	-1.5539e+00	-1.5577e+00	-1.5592e+00	-1.5497e+00	-1.5500e+00	-1.5458e+00	-1.5422e+00	-1.5424e+00	-1.5392e+00	-1.5158e+00	-1.5264e+00	-1.5250e+00	-1.4812e+00
-7.6700e+00	-1.6032e+00	-1.5933e+00	-1.5864e+00	-1.5861e+00	-1.5847e+00	-1.5766e+00	-1.5761e+00	-1.5655e+00	-1.5694e+00	-1.5644e+00	-1.5620e+00	-1.5595e+00	-1.5563e+00	-1.5537e+00	-1.5538e+00	-1.5478e+00	-1.5525e+00	-1.5535e+00	-1.5445e+00	-1.5445e+00	-1.5403e+00	-1.5370e+00	-1.5379e+00	-1.5344e+00	-1.5104e+00	-1.5178e+00	-1.5173e+00	-1.4773e+00
-7.6500e+00	-1.5976e+00	-1.5878e+00	-1.5808e+00	-1.5806e+00	-1.5794e+00	-1.5712e+00	-1.5710e+00	-1.5598e+00	-1.5639e+00	-1.5587e+00	-1.5564e+00	-1.5544e+00	-1.5511e+00	-1.5489e+00	-1.5481e+00	-1.5420e+00	-1.5469e+00	-1.5483e+00	-1.5389e+00	-1.5394e+00	-1.5348e+00	-1.5308e+00	-1.5323e+00	-1.5282e+00	-1.5032e+00	-1.5135e+00	-1.5032e+00	-1.4657e+00
-7.6300e+00	-1.5919e+00	-1.5821e+00	-1.5748e+00	-1.5755e+00	-1.5740e+00	-1.5657e+00	-1.5658e+00	-1.5548e+00	-1.5588e+00	-1.5526e+00	-1.5508e+00	-1.5487e+00	-1.5453e+00	-1.5443e+00	-1.5428e+00	-1.5368e+00	-1.5416e+00	-1.5426e+00	-1.5334e+00	-1.5337e+00	-1.5291e+00	-1.5252e+00	-1.5271e+00	-1.5250e+00	-1.4966e+00	-1.5065e+00	-1.4941e+00	-1.4556e+00
-7.6100e+00	-1.5865e+00	-1.5770e+00	-1.5694e+00	-1.5701e+00	-1.5689e+00	-1.5604e+00	-1.5607e+00	-1.5499e+00	-1.5531e+00	-1.5471e+00	-1.5458e+00	-1.5441e+00	-1.5402e+00	-1.5393e+00	-1.5375e+00	-1.5318e+00	-1.5363e+00	-1.5370e+00	-1.5282e+00	-1.5283e+00	-1.5241e+00	-1.5205e+00	-1.5212e+00	-1.5209e+00	-1.4906e+00	-1.4968e+00	-1.4887e+00	-1.4483e+00
-7.5900e+00	-1.5808e+00	-1.5716e+00	-1.5641e+00	-1.5650e+00	-1.5637e+00	-1.5556e+00	-1.5559e+00	-1.5450e+00	-1.5477e+00	-1.5416e+00	-1.5403e+00	-1.5389e+00	-1.5353e+00	-1.5342e+00	-1.5320e+00	-1.5261e+00	-1.5317e+00	-1.5318e+00	-1.5231e+00	-1.5229e+00	-1.5186e+00	-1.5152e+00	-1.5149e+00	-1.5135e+00	-1.4853e+00	-1.4874e+00	-1.4807e+00	-1.4434e+00
-7.5700e+00	-1.5757e+00	-1.5661e+00	-1.5591e+00	-1.5590e+00	-1.5579e+00	-1.5498e+00	-1.5507e+00	-1.5393e+00	-1.5426e+00	-1.5368e+00	-1.5345e+00	-1.5336e+00	-1.5298e+00	-1.5289e+00	-1.5270e+00	-1.5207e+00	-1.5266e+00	-1.5261e+00	-1.5175e+00	-1.5172e+00	-1.5130e+00	-1.5106e+00	-1.5095e+00	-1.5062e+00	-1.4784e+00	-1.4742e+00	-1.4772e+00	-1.4374e+00
-7.5500e+00	-1.5704e+00	-1.5608e+00	-1.5537e+00	-1.5540e+00	-1.5530e+00	-1.5449e+00	-1.5454e+00	-1.5344e+00	-1.5376e+00	-1.5312e+00	-1.5299e+00	-1.5285e+00	-1.5243e+00	-1.5238e+00	-1.5220e+00	-1.5155e+00	-1.5213e+00	-1.5209e+00	-1.5123e+00	-1.5114e+00	-1.5081e+00	-1.5052e+00	-1.5038e+00	-1.5015e+00	-1.4712e+00	-1.4652e+00	-1.4661e+00	-1.4280e+00
-7.5300e+00	-1.5651e+00	-1.5556e+00	-1.5481e+00	-1.5488e+00	-1.5474e+00	-1.5398e+00	-1.5403e+00	-1.5289e+00	-1.5322e+00	-1.5265e+00	-1.5243e+00	-1.5231e+00	-1.5193e+00	-1.5184e+00	-1.5163e+00	-1.5098e+00	-1.5163e+00	-1.5155e+00	-1.5073e+00	-1.5064e+00	-1.5026e+00	-1.4993e+00	-1.4975e+00	-1.4963e+00	-1.4661e+00	-1.4614e+00	-1.4585e+00	-1.4165e+00
-7.5100e+00	-1.5597e+00	-1.5497e+00	-1.5425e+00	-1.5439e+00	-1.5423e+00	-1.5341e+00	-1.5347e+00	-1.5235e+00	-1.5265e+00	-1.5216e+00	-1.5190e+00	-1.5179e+00	-1.5142e+00	-1.5136e+00	-1.5112e+00	-1.5043e+00	-1.5107e+00	-1.5101e+00	-1.5021e+00	-1.5010e+00	-1.4964e+00	-1.4947e+00	-1.4920e+00	-1.4901e+00	-1.4583e+00	-1.4577e+00	-1.4560e+00	-1.4020e+00
-7.4900e+00	-1.5543e+00	-1.5441e+00	-1.5371e+00	-1.5387e+00	-1.5371e+00	-1.5289e+00	-1.5296e+00	-1.5183e+00	-1.5212e+00	-1.5162e+00	-1.5133e+00	-1.5118e+00	-1.5093e+00	-1.5082e+00	-1.5059e+00	-1.4996e+00	-1.5052e+00	-1.5044e+00	-1.4968e+00	-1.4952e+00	-1.4909e+00	-1.4895e+00	-1.4862e+00	-1.4847e+00	-1.4496e+00	-1.4540e+00	-1.4494e+00	-1.3987e+00
-7.4700e+00	-1.5488e+00	-1.5388e+00	-1.5321e+00	-1.5335e+00	-1.5315e+00	-1.5236e+00	-1.5243e+00	-1.5130e+00	-1.5163e+00	-1.5108e+00	-1.5081e+00	-1.5059e+00	-1.5039e+00	-1.5029e+00	-1.5006e+00	-1.4943e+00	-1.4996e+00	-1.4989e+00	-1.4913e+00	-1.4897e+00	-1.4853e+00	-1.4835e+00	-1.4804e+00	-1.4771e+00	-1.4447e+00	-1.4442e+00	-1.4446e+00	-1.3933e+00
-7.4500e+00	-1.5439e+00	-1.5333e+00	-1.5266e+00	-1.5282e+00	-1.5266e+00	-1.5184e+00	-1.5190e+00	-1.5079e+00	-1.5111e+00	-1.5057e+00	-1.5028e+00	-1.5010e+00	-1.4981e+00	-1.4977e+00	-1.4951e+00	-1.4891e+00	-1.4940e+00	-1.4936e+00	-1.4861e+00	-1.4839e+00	-1.4797e+00	-1.4764e+00	-1.4750e+00	-1.4709e+00	-1.4368e+00	-1.4370e+00	-1.4358e+00	-1.3890e+00
-7.4300e+00	-1.5385e+00	-1.5280e+00	-1.5209e+00	-1.5228e+00	-1.5213e+00	-1.5131e+00	-1.5142e+00	-1.5032e+00	-1.5060e+00	-1.5003e+00	-1.4973e+00	-1.4959e+00	-1.4928e+00	-1.4923e+00	-1.4903e+00	-1.4840e+00	-1.4891e+00	-1.4882e+00	-1.4811e+00	-1.4786e+00	-1.4742e+00	-1.4708e+00	-1.4683e+00	-1.4650e+00	-1.4295e+00	-1.4323e+00	-1.4287e+00	-1.3785e+00
-7.4100e+00	-1.5332e+00	-1.5222e+00	-1.5157e+00	-1.5174e+00	-1.5163e+00	-1.5079e+00	-1.5090e+00	-1.4978e+00	-1.5006e+00	-1.4949e+00	-1.4920e+00	-1.4911e+00	-1.4883e+00	-1.4872e+00	-1.4852e+00	-1.4789e+00	-1.4840e+00	-1.4829e+00	-1.4758e+00	-1.4730e+00	-1.4682e+00	-1.4635e+00	-1.4622e+00	-1.4577e+00	-1.4237e+00	-1.4264e+00	-1.4172e+00	-1.3693e+00
-7.3900e+00	-1.5272e+00	-1.5169e+00	-1.5105e+00	-1.5124e+00	-1.5107e+00	-1.5030e+00	-1.5038e+00	-1.4925e+00	-1.4952e+00	-1.4897e+00	-1.4868e+00	-1.4862e+00	-1.4830e+00	-1.4822e+00	-1.4806e+00	-1.4741e+00	-1.4793e+00	-1.4775e+00	-1.4709e+00	-1.4675e+00	-1.4626e+00	-1.4566e+00	-1.4548e+00	-1.4484e+00	-1.4171e+00	-1.4184e+00	-1.4082e+00	-1.3602e+00
-7.3700e+00	-1.5216e+00	-1.5115e+00	-1.5054e+00	-1.5074e+00	-1.5051e+00	-1.4975e+00	-1.4983e+00	-1.4878e+00	-1.4898e+00	-1.4843e+00	-1.4819e+00	-1.4810e+00	-1.4782e+00	-1.4771e+00	-1.4754e+00	-1.4696e+00	-1.4741e+00	-1.4720e+00	-1.4657e+00	-1.4620e+00	-1.4569e+00	-1.4502e+00	-1.4490e+00	-1.4418e+00	-1.4092e+00	-1.4105e+00	-1.3972e+00	-1.3475e+00
-7.3500e+00	-1.5163e+00	-1.5061e+00	-1.5001e+00	-1.5022e+00	-1.5002e+00	-1.4924e+00	-1.4925e+00	-1.4826e+00	-1.4846e+00	-1.4789e+00	-1.4769e+00	-1.4758e+00	-1.4731e+00	-1.4723e+00	-1.4705e+00	-1.4646e+00	-1.4687e+00	-1.4668e+00	-1.4601e+00	-1.4564e+00	-1.4509e+00	-1.4446e+00	-1.4426e+00	-1.4354e+00	-1.4008e+00	-1.3984e+00	-1.3901e+00	-1.3351e+00
-7.3300e+00	-1.5113e+00	-1.5012e+00	-1.4948e+00	-1.4961e+00	-1.4951e+00	-1.4874e+00	-1.4874e+00	-1.4778e+00	-1.4792e+00	-1.4736e+00	-1.4721e+00	-1.4704e+00	-1.4681e+00	-1.4675e+00	-1.4657e+00	-1.4596e+00	-1.4633e+00	-1.4615e+00	-1.4545e+00	-1.4509e+00	-1.4455e+00	-1.4388e+00	-1.4372e+00	-1.4300e+00	-1.3919e+00	-1.3887e+00	-1.3802e+00	-1.3239e+00
-7.3100e+00	-1.5058e+00	-1.4959e+00	-1.4895e+00	-1.4916e+00	-1.4900e+00	-1.4819e+00	-1.4826e+00	-1.4728e+00	-1.4738e+00	-1.4682e+00	-1.4667e+00	-1.4655e+00	-1.4628e+00	-1.4624e+00	-1.4606e+00	-1.4542e+00	-1.4576e+00	-1.4555e+00	-1.4491e+00	-1.4450e+00	-1.4396e+00	-1.4322e+00	-1.4299e+00	-1.4246e+00	-1.3828e+00	-1.3803e+00	-1.3726e+00	-1.3131e+00
-7.2900e+00	-1.5004e+00	-1.4908e+00	-1.4842e+00	-1.4864e+00	-1.4849e+00	-1.4763e+00	-1.4771e+00	-1.4678e+00	-1.4686e+00	-1.4630e+00	-1.4613e+00	-1.4600e+00	-1.4576e+00	-1.4574e+00	-1.4559e+00	-1.4494e+00	-1.4526e+00	-1.4499e+00	-1.4441e+00	-1.4392e+00	-1.4333e+00	-1.4254e+00	-1.4231e+00	-1.4171e+00	-1.3762e+00	-1.3699e+00	-1.3585e+00	-1.3007e+00
-7.2700e+00	-1.4954e+00	-1.4861e+00	-1.4787e+00	-1.4813e+00	-1.4800e+00	-1.4710e+00	-1.4713e+00	-1.4627e+00	-1.4638e+00	-1.4580e+00	-1.4564e+00	-1.4544e+00	-1.4525e+00	-1.4525e+00	-1.4509e+00	-1.4443e+00	-1.4473e+00	-1.4448e+00	-1.4386e+00	-1.4337e+00	-1.4274e+00	-1.4188e+00	-1.4160e+00	-1.4123e+00	-1.3670e+00	-1.3589e+00	-1.3494e+00	-1.2921e+00
-7.2500e+00	-1.4905e+00	-1.4810e+00	-1.4735e+00	-1.4758e+00	-1.4747e+00	-1.4660e+00	-1.4659e+00	-1.4572e+00	-1.4587e+00	-1.4529e+00	-1.4510e+00	-1.4492e+00	-1.4473e+00	-1.4468e+00	-1.4453e+00	-1.4391e+00	-1.4421e+00	-1.4399e+00	-1.4332e+00	-1.4281e+00	-1.4214e+00	-1.4127e+00	-1.4077e+00	-1.4039e+00	-1.3591e+00	-1.3491e+00	-1.3372e+00	-1.2771e+00
-7.2300e+00	-1.4848e+00	-1.4756e+00	-1.4690e+00	-1.4708e+00	-1.4689e+00	-1.4613e+00	-1.4610e+00	-1.4523e+00	-1.4538e+00	-1.4479e+00	-1.4460e+00	-1.4446e+00	-1.4424e+00	-1.4420e+00	-1.4404e+00	-1.4340e+00	-1.4372e+00	-1.4344e+00	-1.4278e+00	-1.4226e+00	-1.4152e+00	-1.4068e+00	-1.4002e+00	-1.3967e+00	-1.3495e+00	-1.3423e+00	-1.3267e+00	-1.2617e+00
-7.2100e+00	-1.4793e+00	-1.4704e+00	-1.4636e+00	-1.4654e+00	-1.4637e+00	-1.4563e+00	-1.4555e+00	-1.4471e+00	-1.4487e+00	-1.4432e+00	-1.4409e+00	-1.4395e+00	-1.4372e+00	-1.4371e+00	-1.4356e+00	-1.4285e+00	-1.4323e+00	-1.4286e+00	-1.4224e+00	-1.4171e+00	-1.4091e+00	-1.3998e+00	-1.3933e+00	-1.3887e+00	-1.3418e+00	-1.3301e+00	-1.3164e+00	-1.2485e+00
-7.1900e+00	-1.4743e+00	-1.4652e+00	-1.4588e+00	-1.4604e+00	-1.4587e+00	-1.4511e+00	-1.4507e+00	-1.4420e+00	-1.4439e+00	-1.4382e+00	-1.4362e+00	-1.4346e+00	-1.4324e+00	-1.4319e+00	-1.4304e+00	-1.4236e+00	-1.4270e+00	-1.4234e+00	-1.4167e+00	-1.4114e+00	-1.4028e+00	-1.3934e+00	-1.3867e+00	-1.3807e+00	-1.3335e+00	-1.3182e+00	-1.3116e+00	-1.2371e+00
-7.1700e+00	-1.4690e+00	-1.4601e+00	-1.4538e+00	-1.4550e+00	-1.4539e+00	-1.4461e+00	-1.4455e+00	-1.4368e+00	-1.4388e+00	-1.4333e+00	-1.4314e+00	-1.4298e+00	-1.4274e+00	-1.4266e+00	-1.4248e+00	-1.4185e+00	-1.4220e+00	-1.4185e+00	-1.4109e+00	-1.4055e+00	-1.3966e+00	-1.3858e+00	-1.3789e+00	-1.3722e+00	-1.3262e+00	-1.3065e+00	-1.3016e+00	-1.2252e+00
-7.1500e+00	-1.4641e+00	-1.4545e+00	-1.4489e+00	-1.4500e+00	-1.4488e+00	-1.4412e+00	-1.4404e+00	-1.4314e+00	-1.4338e+00	-1.4283e+00	-1.4258e+00	-1.4247e+00	-1.4226e+00	-1.4214e+00	-1.4194e+00	-1.4134e+00	-1.4167e+00	-1.4126e+00	-1.4054e+00	-1.3995e+00	-1.3906e+00	-1.3788e+00	-1.3714e+00	-1.3641e+00	-1.3173e+00	-1.2935e+00	-1.2947e+00	-1.2080e+00
-7.1300e+00	-1.4587e+00	-1.4494e+00	-1.4438e+00	-1.4446e+00	-1.4441e+00	-1.4359e+00	-1.4353e+00	-1.4263e+00	-1.4290e+00	-1.4230e+00	-1.4209e+00	-1.4198e+00	-1.4174e+00	-1.4167e+00	-1.4147e+00	-1.4082e+00	-1.4115e+00	-1.4075e+00	-1.3997e+00	-1.3938e+00	-1.3842e+00	-1.3721e+00	-1.3633e+00	-1.3564e+00	-1.3091e+00	-1.2859e+00	-1.2806e+00	-1.1970e+00
-7.1100e+00	-1.4535e+00	-1.4444e+00	-1.4385e+00	-1.4400e+00	-1.4389e+00	-1.4309e+00	-1.4302e+00	-1.4215e+00	-1.4239e+00	-1.4182e+00	-1.4157e+00	-1.4148e+00	-1.4123e+00	-1.4118e+00	-1.4096e+00	-1.4032e+00	-1.4063e+00	-1.4021e+00	-1.3942e+00	-1.3881e+00	-1.3776e+00	-1.3650e+00	-1.3554e+00	-1.3460e+00	-1.3000e+00	-1.2711e+00	-1.2660e+00	-1.1763e+00
-7.0900e+00	-1.4481e+00	-1.4394e+00	-1.4334e+00	-1.4347e+00	-1.4343e+00	-1.4261e+00	-1.4248e+00	-1.4166e+00	-1.4190e+00	-1.4131e+00	-1.4109e+00	-1.4101e+00	-1.4071e+00	-1.4069e+00	-1.4043e+00	-1.3979e+00	-1.4008e+00	-1.3963e+00	-1.3883e+00	-1.3823e+00	-1.3708e+00	-1.3586e+00	-1.3470e+00	-1.3326e+00	-1.2900e+00	-1.2599e+00	-1.2523e+00	-1.1628e+00
-7.0700e+00	-1.4430e+00	-1.4348e+00	-1.4281e+00	-1.4297e+00	-1.4295e+00	-1.4211e+00	-1.4197e+00	-1.4119e+00	-1.4141e+00	-1.4079e+00	-1.4060e+00	-1.4053e+00	-1.4020e+00	-1.4017e+00	-1.3992e+00	-1.3932e+00	-1.3955e+00	-1.3907e+00	-1.3826e+00	-1.3767e+00	-1.3640e+00	-1.3511e+00	-1.3384e+00	-1.3237e+00	-1.2811e+00	-1.2436e+00	-1.2395e+00	-1.1467e+00
-7.0500e+00	-1.4380e+00	-1.4297e+00	-1.4230e+00	-1.4246e+00	-1.4247e+00	-1.4162e+00	-1.4147e+00	-1.4071e+00	-1.4088e+00	-1.4027e+00	-1.4010e+00	-1.4006e+00	-1.3968e+00	-1.3966e+00	-1.3940e+00	-1.3883e+00	-1.3902e+00	-1.3848e+00	-1.3767e+00	-1.3709e+00	-1.3572e+00	-1.3433e+00	-1.3303e+00	-1.3157e+00	-1.2687e+00	-1.2338e+00	-1.2301e+00	-1.1352e+00
-7.0300e+00	-1.4328e+00	-1.4251e+00	-1.4178e+00	-1.4199e+00	-1.4198e+00	-1.4112e+00	-1.4093e+00	-1.4025e+00	-1.4040e+00	-1.3977e+00	-1.3961e+00	-1.3957e+00	-1.3915e+00	-1.3915e+00	-1.3887e+00	-1.3829e+00	-1.3847e+00	-1.3788e+00	-1.3708e+00	-1.3645e+00	-1.3505e+00	-1.3347e+00	-1.3231e+00	-1.3047e+00	-1.2565e+00	-1.2220e+00	-1.2146e+00	-1.1161e+00
-7.0100e+00	-1.4277e+00	-1.4197e+00	-1.4130e+00	-1.4151e+00	-1.4146e+00	-1.4065e+00	-1.4043e+00	-1.3977e+00	-1.3988e+00	-1.3926e+00	-1.3913e+00	-1.3908e+00	-1.3863e+00	-1.3867e+00	-1.3834e+00	-1.3777e+00	-1.3792e+00	-1.3731e+00	-1.3645e+00	-1.3581e+00	-1.3438e+00	-1.3268e+00	-1.3150e+00	-1.2953e+00	-1.2430e+00	-1.2127e+00	-1.2006e+00	-1.0967e+00
-6.9900e+00	-1.4227e+00	-1.4147e+00	-1.4081e+00	-1.4101e+00	-1.4092e+00	-1.4011e+00	-1.3998e+00	-1.3928e+00	-1.3941e+00	-1.3879e+00	-1.3866e+00	-1.3857e+00	-1.3816e+00	-1.3814e+00	-1.3781e+00	-1.3726e+00	-1.3731e+00	-1.3675e+00	-1.3579e+00	-1.3514e+00	-1.3362e+00	-1.3189e+00	-1.3056e+00	-1.2835e+00	-1.2297e+00	-1.2029e+00	-1.1848e+00	-1.0812e+00
