		-6.33502e-01	-4.87489e-01	-3.41464e-01	-1.95452e-01	-4.94307e-02	9.65972e-02	2.42616e-01	3.88616e-01	5.34635e-01	6.80662e-01	8.26677e-01	9.72693e-01	1.11873e+00	1.26472e+00	1.41074e+00	1.55676e+00	1.70278e+00	1.84880e+00	1.99482e+00	2.14082e+00	2.28686e+00	2.43287e+00	2.57889e+00	2.72491e+00	2.87092e+00	3.01695e+00	3.16295e+00	3.30897e+00	3.45500e+00	3.60102e+00	3.74703e+00	3.89305e+00	4.03906e+00	4.18509e+00	4.33110e+00	4.47712e+00
-7.9900e+00	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-1.0699e+02	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0699e+02	-6.8647e+00	-7.1657e+00	-1.0699e+02	-1.0699e+02	-7.1657e+00	-1.0699e+02	-7.1657e+00
-7.9700e+00	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-1.0669e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0669e+02	-6.8647e+00	-7.1657e+00	-1.0669e+02	-1.0669e+02	-7.1657e+00	-1.0669e+02	-7.1657e+00
-7.9500e+00	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-1.0652e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0652e+02	-6.8647e+00	-7.1657e+00	-1.0652e+02	-1.0652e+02	-7.1657e+00	-1.0652e+02	-7.1657e+00
-7.9300e+00	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-1.0639e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0639e+02	-6.8647e+00	-7.1657e+00	-1.0639e+02	-1.0639e+02	-7.1657e+00	-1.0639e+02	-7.1657e+00
-7.9100e+00	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-1.0630e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0630e+02	-6.8647e+00	-7.1657e+00	-1.0630e+02	-1.0630e+02	-7.1657e+00	-1.0630e+02	-7.1657e+00
-7.8900e+00	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-1.0622e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0622e+02	-6.8647e+00	-7.1657e+00	-7.1756e+00	-7.1756e+00	-6.8696e+00	-7.1756e+00	-6.8696e+00
-7.8700e+00	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-1.0615e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0615e+02	-6.8647e+00	-7.1657e+00	-7.1756e+00	-7.1756e+00	-6.8696e+00	-7.1756e+00	-6.8696e+00
-7.8500e+00	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-1.0609e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0609e+02	-6.8647e+00	-7.1657e+00	-7.1756e+00	-7.1756e+00	-6.8696e+00	-7.1756e+00	-6.8696e+00
-7.8300e+00	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-1.0604e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0604e+02	-6.8647e+00	-7.1657e+00	-7.1756e+00	-7.1756e+00	-6.6952e+00	-7.1756e+00	-6.8696e+00
-7.8100e+00	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-1.0600e+02	-7.1756e+00	-7.1657e+00	-7.1657e+00	-7.1657e+00	-1.0600e+02	-6.8647e+00	-7.1657e+00	-7.1756e+00	-7.1756e+00	-6.6952e+00	-7.1756e+00	-6.8696e+00
