		4.13927e-02	1.68114e-01	2.94863e-01	4.21604e-01	5.48328e-01	6.75072e-01	8.01801e-01	9.28539e-01	1.05526e+00	1.18201e+00	1.30874e+00	1.43548e+00	1.56221e+00	1.68894e+00	1.81568e+00	1.94242e+00	2.06915e+00	2.19590e+00	2.32263e+00	2.44935e+00	2.57610e+00	2.70283e+00	2.82957e+00	2.95630e+00	3.08304e+00	3.20978e+00	3.33650e+00	3.46324e+00	3.58997e+00	3.71671e+00	3.84344e+00	3.97018e+00	4.09691e+00	4.22365e+00	4.35038e+00	4.47712e+00
-7.9900e+00	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-5.9897e+00	-5.6887e+00	-5.9897e+00	-5.6887e+00	-5.6887e+00	-5.5127e+00	-5.0867e+00	-4.9487e+00	-4.6287e+00	-4.2497e+00	-4.0757e+00	-3.9147e+00	-3.6167e+00	-3.3887e+00	-3.1367e+00	-2.8737e+00	-2.6867e+00	-2.3877e+00	-2.2117e+00	-2.0977e+00
-7.9700e+00	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-5.9897e+00	-5.6887e+00	-5.9897e+00	-5.6887e+00	-5.6887e+00	-5.5127e+00	-5.0366e+00	-4.9487e+00	-4.6106e+00	-4.2271e+00	-4.0555e+00	-3.8904e+00	-3.5939e+00	-3.3751e+00	-3.1169e+00	-2.8515e+00	-2.6542e+00	-2.3670e+00	-2.1910e+00	-2.0765e+00
-7.9500e+00	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-5.9897e+00	-5.6887e+00	-5.6936e+00	-5.6887e+00	-5.6887e+00	-5.5127e+00	-5.0366e+00	-4.9487e+00	-4.5449e+00	-4.2199e+00	-4.0506e+00	-3.8771e+00	-3.5627e+00	-3.3579e+00	-3.0986e+00	-2.8278e+00	-2.6331e+00	-2.3472e+00	-2.1648e+00	-2.0562e+00
-7.9300e+00	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-5.9897e+00	-5.6887e+00	-5.6936e+00	-5.6887e+00	-5.6887e+00	-5.3902e+00	-5.0366e+00	-4.8776e+00	-4.5155e+00	-4.2057e+00	-4.0506e+00	-3.8674e+00	-3.5441e+00	-3.3501e+00	-3.0778e+00	-2.8042e+00	-2.6167e+00	-2.3102e+00	-2.1523e+00	-2.0464e+00
-7.9100e+00	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-5.9897e+00	-5.6887e+00	-5.6936e+00	-5.6887e+00	-5.6887e+00	-5.3902e+00	-5.0366e+00	-4.8460e+00	-4.5155e+00	-4.2057e+00	-4.0315e+00	-3.8486e+00	-3.5247e+00	-3.3273e+00	-3.0546e+00	-2.7861e+00	-2.5855e+00	-2.2928e+00	-2.1342e+00	-2.0464e+00
-7.8900e+00	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-5.9897e+00	-5.6887e+00	-5.6936e+00	-5.6887e+00	-5.6887e+00	-5.3902e+00	-5.0366e+00	-4.8460e+00	-4.5014e+00	-4.2057e+00	-3.9956e+00	-3.8335e+00	-3.5048e+00	-3.3191e+00	-3.0349e+00	-2.7666e+00	-2.5642e+00	-2.2706e+00	-2.1000e+00	-2.0369e+00
-7.8700e+00	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-5.9897e+00	-5.6887e+00	-5.6936e+00	-5.6887e+00	-5.6887e+00	-5.3902e+00	-5.0366e+00	-4.7889e+00	-4.4747e+00	-4.1988e+00	-3.9705e+00	-3.8190e+00	-3.4925e+00	-3.2996e+00	-3.0169e+00	-2.7479e+00	-2.5471e+00	-2.2599e+00	-2.0684e+00	-2.0094e+00
-7.8500e+00	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-5.9897e+00	-5.6887e+00	-5.6936e+00	-5.6887e+00	-5.6887e+00	-5.3902e+00	-5.0366e+00	-4.7385e+00	-4.4495e+00	-4.1852e+00	-3.9430e+00	-3.7966e+00	-3.4663e+00	-3.2777e+00	-2.9927e+00	-2.7247e+00	-2.5291e+00	-2.2444e+00	-2.0485e+00	-1.9920e+00
-7.8300e+00	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-5.9897e+00	-5.6887e+00	-5.6936e+00	-5.6887e+00	-5.6887e+00	-5.2947e+00	-4.9917e+00	-4.7385e+00	-4.4257e+00	-4.1657e+00	-3.9065e+00	-3.7626e+00	-3.4476e+00	-3.2607e+00	-2.9670e+00	-2.7030e+00	-2.5048e+00	-2.2245e+00	-2.0389e+00	-1.9752e+00
-7.8100e+00	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-5.9897e+00	-5.6887e+00	-5.6936e+00	-5.6887e+00	-5.6887e+00	-5.2165e+00	-4.9917e+00	-4.6933e+00	-4.4031e+00	-4.1291e+00	-3.8893e+00	-3.7429e+00	-3.4392e+00	-3.2383e+00	-2.9516e+00	-2.6826e+00	-2.4818e+00	-2.1917e+00	-2.0342e+00	-1.9591e+00
