		4.13927e-02	1.68114e-01	2.94863e-01	4.21604e-01	5.48328e-01	6.75072e-01	8.01801e-01	9.28539e-01	1.05526e+00	1.18201e+00	1.30874e+00	1.43548e+00	1.56221e+00	1.68894e+00	1.81568e+00	1.94242e+00	2.06915e+00	2.19590e+00	2.32263e+00	2.44935e+00	2.57610e+00	2.70283e+00	2.82957e+00	2.95630e+00	3.08304e+00	3.20978e+00	3.33650e+00	3.46324e+00	3.58997e+00	3.71671e+00	3.84344e+00	3.97018e+00	4.09691e+00	4.22365e+00	4.35038e+00	4.47712e+00
-7.9900e+00	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-1.0599e+02	-5.8647e+00	-6.1657e+00	-5.4667e+00	-4.9107e+00	-4.8237e+00	-4.3207e+00	-3.9137e+00	-3.5557e+00	-3.2707e+00	-3.0107e+00	-2.7137e+00
-7.9700e+00	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-1.0569e+02	-5.8647e+00	-6.1657e+00	-5.4667e+00	-4.8659e+00	-4.7867e+00	-4.2587e+00	-3.8861e+00	-3.5363e+00	-3.2433e+00	-2.9682e+00	-2.6690e+00
-7.9500e+00	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-1.0552e+02	-5.5686e+00	-6.1657e+00	-5.4667e+00	-4.8064e+00	-4.7060e+00	-4.2091e+00	-3.8580e+00	-3.5146e+00	-3.2302e+00	-2.9682e+00	-2.6483e+00
-7.9300e+00	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-1.0539e+02	-5.5686e+00	-6.1657e+00	-5.4667e+00	-4.7707e+00	-4.6380e+00	-4.1731e+00	-3.8125e+00	-3.4854e+00	-3.2052e+00	-2.9295e+00	-2.6483e+00
-7.9100e+00	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-1.0530e+02	-5.5686e+00	-6.1657e+00	-5.3892e+00	-4.7378e+00	-4.5903e+00	-4.0980e+00	-3.7730e+00	-3.4502e+00	-3.1590e+00	-2.8306e+00	-2.6096e+00
-7.8900e+00	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-1.0522e+02	-5.5686e+00	-6.1657e+00	-5.3234e+00	-4.6927e+00	-4.5274e+00	-4.0565e+00	-3.7448e+00	-3.4104e+00	-3.1274e+00	-2.8306e+00	-2.5256e+00
-7.8700e+00	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-1.0515e+02	-5.5686e+00	-5.8696e+00	-5.2158e+00	-4.6519e+00	-4.4393e+00	-4.0247e+00	-3.7077e+00	-3.3675e+00	-3.0703e+00	-2.8020e+00	-2.5106e+00
-7.8500e+00	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-1.0509e+02	-6.1756e+00	-1.0509e+02	-1.0509e+02	-5.4727e+00	-5.6952e+00	-5.2158e+00	-4.5913e+00	-4.4086e+00	-3.9782e+00	-3.6576e+00	-3.3168e+00	-3.0278e+00	-2.7500e+00	-2.4961e+00
-7.8300e+00	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-1.0504e+02	-6.1756e+00	-1.0504e+02	-1.0504e+02	-5.4727e+00	-5.6952e+00	-5.1706e+00	-4.5586e+00	-4.3595e+00	-3.9387e+00	-3.6103e+00	-3.2766e+00	-3.0042e+00	-2.7148e+00	-2.4820e+00
-7.8100e+00	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-1.0500e+02	-6.1756e+00	-6.1756e+00	-1.0500e+02	-5.4727e+00	-5.6952e+00	-5.0578e+00	-4.5381e+00	-4.3036e+00	-3.8799e+00	-3.5828e+00	-3.2351e+00	-2.9605e+00	-2.6518e+00	-2.4553e+00
