		2.58064e+00	2.63333e+00	2.68600e+00	2.73869e+00	2.79136e+00	2.84404e+00	2.89672e+00	2.94940e+00	3.00208e+00	3.05477e+00	3.10745e+00	3.16014e+00	3.21280e+00	3.26548e+00	3.31817e+00	3.37085e+00	3.42352e+00	3.47621e+00	3.52888e+00	3.58156e+00	3.63425e+00	3.68692e+00	3.73960e+00	3.79228e+00	3.84496e+00	3.89764e+00	3.95032e+00	4.00299e+00	4.05568e+00	4.10836e+00	4.16104e+00	4.21373e+00	4.26640e+00	4.31909e+00	4.37177e+00	4.42444e+00	4.47712e+00
-0.1643E+01	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03
-0.1176E+01	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03
-0.9636E+00	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03
-0.8272E+00	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03
-0.7278E+00	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03	-0.1011E+03
-0.6502E+00	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03
-0.5872E+00	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03
-0.5345E+00	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03
-0.4896E+00	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03
-0.4506E+00	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03	-0.1010E+03
