		2.24768e+00	2.31137e+00	2.33025e+00	2.37508e+00	2.41283e+00	2.43878e+00	2.49539e+00	2.50247e+00	2.56617e+00	2.57796e+00	2.62987e+00	2.66054e+00	2.69357e+00	2.74311e+00	2.75727e+00	2.82096e+00	2.82568e+00	2.88467e+00	2.90825e+00	2.94836e+00	2.99083e+00	3.01208e+00	3.07339e+00	3.07577e+00	3.13947e+00	3.15597e+00	3.20314e+00	3.23855e+00	3.26684e+00	3.32112e+00	3.33056e+00	3.39424e+00	3.40369e+00	3.45794e+00	3.48626e+00	3.52165e+00	3.56884e+00	3.58535e+00	3.64904e+00	3.65140e+00	3.71274e+00	3.73398e+00	3.77644e+00	3.81655e+00	3.84014e+00	3.89912e+00	3.90384e+00	3.96753e+00	3.98169e+00	4.03125e+00	4.06427e+00	4.09493e+00	4.14684e+00	4.15863e+00	4.22233e+00	4.22940e+00	4.28603e+00	4.31199e+00	4.34972e+00	4.39456e+00	4.41342e+00	4.47712e+00
-7.7900e+00	-1.7252e+00	-1.7189e+00	-1.7189e+00	-1.7144e+00	-1.7146e+00	-1.7140e+00	-1.7123e+00	-1.7113e+00	-1.7086e+00	-1.7039e+00	-1.7075e+00	-1.7053e+00	-1.7048e+00	-1.7078e+00	-1.7050e+00	-1.7012e+00	-1.7041e+00	-1.7024e+00	-1.6994e+00	-1.7025e+00	-1.7041e+00	-1.7030e+00	-1.7017e+00	-1.7002e+00	-1.7024e+00	-1.7022e+00	-1.7029e+00	-1.7024e+00	-1.7025e+00	-1.7024e+00	-1.7003e+00	-1.7004e+00	-1.7024e+00	-1.7004e+00	-1.7015e+00	-1.7005e+00	-1.7009e+00	-1.7007e+00	-1.7004e+00	-1.7004e+00	-1.7014e+00	-1.7005e+00	-1.7003e+00	-1.7013e+00	-1.7012e+00	-1.7012e+00	-1.7009e+00	-1.7009e+00	-1.6994e+00	-1.6999e+00	-1.6991e+00	-1.6998e+00	-1.6999e+00	-1.6998e+00	-1.6997e+00	-1.6990e+00	-1.6987e+00	-1.6981e+00	-1.6987e+00	-1.6972e+00	-1.6987e+00	-1.6987e+00
-7.7700e+00	-1.7193e+00	-1.7132e+00	-1.7133e+00	-1.7087e+00	-1.7088e+00	-1.7081e+00	-1.7064e+00	-1.7056e+00	-1.7027e+00	-1.6980e+00	-1.7017e+00	-1.6994e+00	-1.6991e+00	-1.7022e+00	-1.6993e+00	-1.6954e+00	-1.6983e+00	-1.6968e+00	-1.6942e+00	-1.6966e+00	-1.6984e+00	-1.6973e+00	-1.6959e+00	-1.6943e+00	-1.6964e+00	-1.6965e+00	-1.6969e+00	-1.6969e+00	-1.6967e+00	-1.6970e+00	-1.6946e+00	-1.6946e+00	-1.6968e+00	-1.6945e+00	-1.6960e+00	-1.6946e+00	-1.6952e+00	-1.6948e+00	-1.6945e+00	-1.6948e+00	-1.6954e+00	-1.6947e+00	-1.6944e+00	-1.6955e+00	-1.6953e+00	-1.6955e+00	-1.6950e+00	-1.6951e+00	-1.6938e+00	-1.6941e+00	-1.6934e+00	-1.6939e+00	-1.6942e+00	-1.6940e+00	-1.6939e+00	-1.6934e+00	-1.6929e+00	-1.6924e+00	-1.6929e+00	-1.6916e+00	-1.6928e+00	-1.6928e+00
-7.7500e+00	-1.7136e+00	-1.7073e+00	-1.7076e+00	-1.7028e+00	-1.7031e+00	-1.7022e+00	-1.7004e+00	-1.6997e+00	-1.6971e+00	-1.6925e+00	-1.6959e+00	-1.6933e+00	-1.6934e+00	-1.6961e+00	-1.6937e+00	-1.6896e+00	-1.6923e+00	-1.6911e+00	-1.6883e+00	-1.6908e+00	-1.6926e+00	-1.6914e+00	-1.6900e+00	-1.6886e+00	-1.6907e+00	-1.6908e+00	-1.6911e+00	-1.6915e+00	-1.6908e+00	-1.6914e+00	-1.6888e+00	-1.6889e+00	-1.6913e+00	-1.6889e+00	-1.6903e+00	-1.6889e+00	-1.6895e+00	-1.6891e+00	-1.6886e+00	-1.6890e+00	-1.6896e+00	-1.6889e+00	-1.6885e+00	-1.6897e+00	-1.6894e+00	-1.6897e+00	-1.6891e+00	-1.6892e+00	-1.6881e+00	-1.6882e+00	-1.6878e+00	-1.6880e+00	-1.6886e+00	-1.6880e+00	-1.6880e+00	-1.6878e+00	-1.6870e+00	-1.6868e+00	-1.6870e+00	-1.6859e+00	-1.6869e+00	-1.6869e+00
-7.7300e+00	-1.7077e+00	-1.7016e+00	-1.7018e+00	-1.6970e+00	-1.6974e+00	-1.6964e+00	-1.6947e+00	-1.6938e+00	-1.6912e+00	-1.6868e+00	-1.6901e+00	-1.6876e+00	-1.6875e+00	-1.6905e+00	-1.6878e+00	-1.6836e+00	-1.6863e+00	-1.6852e+00	-1.6824e+00	-1.6847e+00	-1.6868e+00	-1.6857e+00	-1.6842e+00	-1.6828e+00	-1.6849e+00	-1.6851e+00	-1.6853e+00	-1.6858e+00	-1.6849e+00	-1.6856e+00	-1.6829e+00	-1.6831e+00	-1.6856e+00	-1.6830e+00	-1.6846e+00	-1.6830e+00	-1.6837e+00	-1.6833e+00	-1.6828e+00	-1.6833e+00	-1.6838e+00	-1.6833e+00	-1.6828e+00	-1.6841e+00	-1.6836e+00	-1.6840e+00	-1.6832e+00	-1.6833e+00	-1.6824e+00	-1.6823e+00	-1.6821e+00	-1.6821e+00	-1.6829e+00	-1.6821e+00	-1.6820e+00	-1.6822e+00	-1.6811e+00	-1.6812e+00	-1.6811e+00	-1.6804e+00	-1.6810e+00	-1.6810e+00
-7.7100e+00	-1.7018e+00	-1.6959e+00	-1.6961e+00	-1.6913e+00	-1.6919e+00	-1.6905e+00	-1.6888e+00	-1.6880e+00	-1.6855e+00	-1.6813e+00	-1.6843e+00	-1.6819e+00	-1.6818e+00	-1.6847e+00	-1.6822e+00	-1.6778e+00	-1.6803e+00	-1.6796e+00	-1.6766e+00	-1.6790e+00	-1.6811e+00	-1.6801e+00	-1.6785e+00	-1.6768e+00	-1.6789e+00	-1.6793e+00	-1.6795e+00	-1.6802e+00	-1.6792e+00	-1.6803e+00	-1.6772e+00	-1.6774e+00	-1.6801e+00	-1.6774e+00	-1.6791e+00	-1.6775e+00	-1.6782e+00	-1.6776e+00	-1.6771e+00	-1.6779e+00	-1.6782e+00	-1.6779e+00	-1.6771e+00	-1.6788e+00	-1.6779e+00	-1.6787e+00	-1.6776e+00	-1.6776e+00	-1.6769e+00	-1.6766e+00	-1.6767e+00	-1.6764e+00	-1.6775e+00	-1.6764e+00	-1.6764e+00	-1.6767e+00	-1.6755e+00	-1.6758e+00	-1.6754e+00	-1.6750e+00	-1.6754e+00	-1.6753e+00
-7.6900e+00	-1.6958e+00	-1.6900e+00	-1.6904e+00	-1.6856e+00	-1.6858e+00	-1.6848e+00	-1.6832e+00	-1.6823e+00	-1.6801e+00	-1.6758e+00	-1.6786e+00	-1.6759e+00	-1.6761e+00	-1.6790e+00	-1.6765e+00	-1.6719e+00	-1.6743e+00	-1.6740e+00	-1.6707e+00	-1.6734e+00	-1.6754e+00	-1.6747e+00	-1.6727e+00	-1.6712e+00	-1.6732e+00	-1.6736e+00	-1.6739e+00	-1.6746e+00	-1.6735e+00	-1.6748e+00	-1.6714e+00	-1.6717e+00	-1.6744e+00	-1.6715e+00	-1.6733e+00	-1.6716e+00	-1.6725e+00	-1.6718e+00	-1.6713e+00	-1.6721e+00	-1.6724e+00	-1.6721e+00	-1.6713e+00	-1.6730e+00	-1.6721e+00	-1.6729e+00	-1.6717e+00	-1.6716e+00	-1.6710e+00	-1.6707e+00	-1.6708e+00	-1.6704e+00	-1.6716e+00	-1.6705e+00	-1.6705e+00	-1.6707e+00	-1.6696e+00	-1.6699e+00	-1.6695e+00	-1.6691e+00	-1.6695e+00	-1.6694e+00
-7.6700e+00	-1.6900e+00	-1.6842e+00	-1.6846e+00	-1.6797e+00	-1.6799e+00	-1.6793e+00	-1.6774e+00	-1.6766e+00	-1.6743e+00	-1.6703e+00	-1.6729e+00	-1.6701e+00	-1.6704e+00	-1.6735e+00	-1.6706e+00	-1.6662e+00	-1.6688e+00	-1.6683e+00	-1.6652e+00	-1.6676e+00	-1.6693e+00	-1.6690e+00	-1.6667e+00	-1.6653e+00	-1.6673e+00	-1.6679e+00	-1.6681e+00	-1.6690e+00	-1.6677e+00	-1.6693e+00	-1.6657e+00	-1.6660e+00	-1.6689e+00	-1.6659e+00	-1.6677e+00	-1.6659e+00	-1.6669e+00	-1.6660e+00	-1.6654e+00	-1.6664e+00	-1.6665e+00	-1.6664e+00	-1.6654e+00	-1.6672e+00	-1.6662e+00	-1.6671e+00	-1.6658e+00	-1.6657e+00	-1.6654e+00	-1.6648e+00	-1.6650e+00	-1.6645e+00	-1.6658e+00	-1.6646e+00	-1.6645e+00	-1.6649e+00	-1.6636e+00	-1.6641e+00	-1.6636e+00	-1.6633e+00	-1.6635e+00	-1.6635e+00
-7.6500e+00	-1.6844e+00	-1.6784e+00	-1.6786e+00	-1.6740e+00	-1.6740e+00	-1.6734e+00	-1.6717e+00	-1.6706e+00	-1.6687e+00	-1.6645e+00	-1.6673e+00	-1.6642e+00	-1.6647e+00	-1.6680e+00	-1.6647e+00	-1.6607e+00	-1.6629e+00	-1.6626e+00	-1.6593e+00	-1.6619e+00	-1.6635e+00	-1.6634e+00	-1.6609e+00	-1.6597e+00	-1.6616e+00	-1.6622e+00	-1.6623e+00	-1.6630e+00	-1.6619e+00	-1.6633e+00	-1.6599e+00	-1.6603e+00	-1.6632e+00	-1.6602e+00	-1.6622e+00	-1.6602e+00	-1.6610e+00	-1.6602e+00	-1.6597e+00	-1.6604e+00	-1.6608e+00	-1.6604e+00	-1.6598e+00	-1.6613e+00	-1.6604e+00	-1.6613e+00	-1.6601e+00	-1.6599e+00	-1.6595e+00	-1.6589e+00	-1.6591e+00	-1.6586e+00	-1.6599e+00	-1.6587e+00	-1.6586e+00	-1.6590e+00	-1.6577e+00	-1.6581e+00	-1.6577e+00	-1.6574e+00	-1.6576e+00	-1.6576e+00
-7.6300e+00	-1.6786e+00	-1.6729e+00	-1.6730e+00	-1.6682e+00	-1.6682e+00	-1.6677e+00	-1.6659e+00	-1.6650e+00	-1.6630e+00	-1.6587e+00	-1.6615e+00	-1.6586e+00	-1.6591e+00	-1.6624e+00	-1.6588e+00	-1.6550e+00	-1.6573e+00	-1.6570e+00	-1.6537e+00	-1.6563e+00	-1.6580e+00	-1.6577e+00	-1.6552e+00	-1.6540e+00	-1.6558e+00	-1.6568e+00	-1.6566e+00	-1.6572e+00	-1.6561e+00	-1.6578e+00	-1.6543e+00	-1.6547e+00	-1.6579e+00	-1.6545e+00	-1.6566e+00	-1.6545e+00	-1.6554e+00	-1.6545e+00	-1.6541e+00	-1.6547e+00	-1.6551e+00	-1.6547e+00	-1.6541e+00	-1.6557e+00	-1.6548e+00	-1.6555e+00	-1.6544e+00	-1.6542e+00	-1.6537e+00	-1.6532e+00	-1.6533e+00	-1.6528e+00	-1.6541e+00	-1.6529e+00	-1.6529e+00	-1.6532e+00	-1.6519e+00	-1.6523e+00	-1.6519e+00	-1.6517e+00	-1.6518e+00	-1.6518e+00
-7.6100e+00	-1.6726e+00	-1.6670e+00	-1.6676e+00	-1.6626e+00	-1.6629e+00	-1.6622e+00	-1.6605e+00	-1.6594e+00	-1.6575e+00	-1.6535e+00	-1.6557e+00	-1.6528e+00	-1.6536e+00	-1.6568e+00	-1.6532e+00	-1.6493e+00	-1.6519e+00	-1.6514e+00	-1.6481e+00	-1.6505e+00	-1.6525e+00	-1.6521e+00	-1.6495e+00	-1.6483e+00	-1.6503e+00	-1.6514e+00	-1.6510e+00	-1.6517e+00	-1.6505e+00	-1.6524e+00	-1.6487e+00	-1.6490e+00	-1.6523e+00	-1.6490e+00	-1.6514e+00	-1.6490e+00	-1.6500e+00	-1.6491e+00	-1.6485e+00	-1.6493e+00	-1.6496e+00	-1.6494e+00	-1.6486e+00	-1.6502e+00	-1.6493e+00	-1.6501e+00	-1.6489e+00	-1.6487e+00	-1.6483e+00	-1.6477e+00	-1.6480e+00	-1.6473e+00	-1.6487e+00	-1.6474e+00	-1.6473e+00	-1.6478e+00	-1.6464e+00	-1.6470e+00	-1.6464e+00	-1.6462e+00	-1.6463e+00	-1.6463e+00
-7.5900e+00	-1.6668e+00	-1.6615e+00	-1.6618e+00	-1.6569e+00	-1.6573e+00	-1.6565e+00	-1.6550e+00	-1.6538e+00	-1.6520e+00	-1.6476e+00	-1.6501e+00	-1.6475e+00	-1.6477e+00	-1.6514e+00	-1.6473e+00	-1.6437e+00	-1.6461e+00	-1.6458e+00	-1.6428e+00	-1.6450e+00	-1.6473e+00	-1.6464e+00	-1.6437e+00	-1.6428e+00	-1.6446e+00	-1.6456e+00	-1.6454e+00	-1.6463e+00	-1.6452e+00	-1.6470e+00	-1.6432e+00	-1.6435e+00	-1.6470e+00	-1.6436e+00	-1.6462e+00	-1.6436e+00	-1.6449e+00	-1.6436e+00	-1.6430e+00	-1.6440e+00	-1.6440e+00	-1.6442e+00	-1.6431e+00	-1.6450e+00	-1.6437e+00	-1.6448e+00	-1.6433e+00	-1.6431e+00	-1.6430e+00	-1.6421e+00	-1.6427e+00	-1.6418e+00	-1.6433e+00	-1.6417e+00	-1.6417e+00	-1.6425e+00	-1.6408e+00	-1.6416e+00	-1.6408e+00	-1.6408e+00	-1.6407e+00	-1.6407e+00
-7.5700e+00	-1.6611e+00	-1.6558e+00	-1.6557e+00	-1.6512e+00	-1.6518e+00	-1.6507e+00	-1.6493e+00	-1.6480e+00	-1.6464e+00	-1.6422e+00	-1.6445e+00	-1.6420e+00	-1.6420e+00	-1.6456e+00	-1.6416e+00	-1.6381e+00	-1.6404e+00	-1.6403e+00	-1.6370e+00	-1.6396e+00	-1.6415e+00	-1.6409e+00	-1.6380e+00	-1.6371e+00	-1.6390e+00	-1.6398e+00	-1.6398e+00	-1.6409e+00	-1.6395e+00	-1.6413e+00	-1.6376e+00	-1.6380e+00	-1.6415e+00	-1.6381e+00	-1.6408e+00	-1.6379e+00	-1.6395e+00	-1.6379e+00	-1.6374e+00	-1.6386e+00	-1.6383e+00	-1.6387e+00	-1.6374e+00	-1.6395e+00	-1.6380e+00	-1.6392e+00	-1.6376e+00	-1.6374e+00	-1.6375e+00	-1.6364e+00	-1.6372e+00	-1.6361e+00	-1.6378e+00	-1.6361e+00	-1.6361e+00	-1.6370e+00	-1.6352e+00	-1.6362e+00	-1.6352e+00	-1.6354e+00	-1.6350e+00	-1.6351e+00
