0.25864 440.4056594403313
0.271707 256.7277136998459
0.292538 179.66581859950898
0.311125 151.43247289981878
0.330907 134.50788448537418
0.351931 123.2889652066202
0.374292 118.85631973738512
0.408013 110.94738942121221
0.428627 105.36022999621257
0.450301 99.60868613380275
0.473051 94.47007959227899
0.503128 89.23141465446733
0.541746 87.42586287707965
0.57619 86.67465541991811
0.61285 86.35644501412499
0.659917 84.72881969243998
0.693286 82.48543149999999
0.710598 81.45900152543999
0.746531 79.80977075
0.774683 76.30721195
0.794061 74.14641795
0.824006 72.25444252
0.865708 68.80019
0.898355 65.34528300000001
0.943821 61.121463
0.991587 58.43078058
1.05476 52.41650295882
1.10819 47.76048
1.15003 45.073494000000004
1.19345 42.383754
1.2539 38.873158632
1.30124 36.7398801
1.35036 34.0625439
1.40135 32.241934494
1.47239 29.4792160509
1.54703 27.302592240000003
1.62546 24.814902420000003
1.7291 21.8394225
1.81676 19.94211513291071
1.90886 17.4821598075721
2.00571 14.99541124342378
2.1074 13.092764232320187
2.21432 11.7480852960328
2.32658 10.638995982999997
2.44463 9.578276672277457
2.53714 8.83361562138
2.69912 7.6613005789738
2.80114 6.9296654249222405
2.87132 6.447351554480001
2.97997 5.7970788435000005
3.13117 5.003335431759001
3.24966 4.513144164759757
3.37262 4.104749182787509
3.50024 3.746042609071998
3.67784 3.380068848065785
3.81701 3.03272748321928
4.01069 2.660078506170002
4.21436 2.283199931087025
4.48342 1.9181384502605088
4.71111 1.6894079494947867
4.95015 1.5146669332448615
5.2664 1.2795006275743472
5.53385 1.106595429711768
5.81487 0.9560270835447499
6.11017 0.8687208361626673
6.42046 0.70805036868192
6.66341 0.63993999280068
6.91555 0.58120074241317
7.08912 0.5397435202499999
